name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Nazareth Farm Inc	http://www.nazarethfarm.org	(304) 782-2742	EIN 55-0739518	Rt 2 Box 194-3	Salem	WV	26426	USA	Children & Youth, Farm Bureaus & Granges, Food, Home Improvement & Repairs, Homeless & Housing, Religion, Roman Catholic, Youth Community Service Clubs	Nazareth Farm is a Catholic community of volunteers inspired by the gospels and Social Teachings of the Church and focused on prayer, community, simplicity, and service.  We are devoted to developing relationships and eliminating sub-standard housing through home repair in rural West Virginia.  We provide a communal experience of Church as a center of action and prayer.		We provide week-long service retreats for over 700 volunteers each year, primarily teens and young adults.We help low-income families (about 100 each year) with home repairs, donating our labor and offering no-interest loans for materials used.We visit shut-ins each week and facilitate interaction between our volunteers and the elderly and disabled in our community.We plan and carry out a Christmas party for 100-200 children in Doddridge County each year.We also sponsor Bethlehem Farm, a similar outreach ministry based in Pence Springs, Summers County, WV.			
Manna Meal Inc	http://www.mannameal.com	(304) 345-7121	EIN 31-0977670	1105 Quarrier St	Charleston	WV	25301	USA		Manna meal provides breakfast and lunch 365 days per year at our location in st. Johns episcople church, quarrier st. , charleston, wv. We serve men, women, and children, including families. Our service is provided to all clients on a non-discriminatory basis without regard to race or religious beliefs. We serve approximately 36,000 breakfasts and 72,000 lunches per year.		Since 1978, manna meals has fed over 1. 25 million people. They serve two meals a day, 7 days a week, 365 days a year to the hungry people of charleston wv. Breakfast is served from 8 a. M. To 9 a. M. Daily and lunch is from 11:30 a. M. Until 1:00 p. M. On average, 225 people are served daily meals that are balanced and plentiful. Their policy is to serve anyone who is hungry with no questions asked. They seek to provide a safe haven for their guests that include women, men, families and seniors. They are solely dependent on contributions from the greater charleston community.			
Newell Volunteer Fire Department Inc	http://	(304) 387-0795	EIN 55-0740135	Po Box 28	Newell	WV	26050	USA	Disaster Aid, Fire Prevention	Volunteer fire department		Training of firemen to adequately repond to fires and purchase fire supplies, maintain firetrucks and additional expenses related to fire response.   training of firemen to adequately respond to fires and purchase fire supplies, maintain firetrucks and additional expenses related to fire response.			
Solid Waste Association Of North America Inc	http://www.swana.org		EIN 55-0742979	2945 Putnam Ave	Hurricane	WV	25526	USA	Environment, Pollution Abatement & Control	Advancing the practice of environmentally and economically sound management of municipal solid waste in North America.					
Kellogg Independent Holiness Church Of God	http://	(304) 429-6125	EIN 55-0605316	Po Box 9433	Huntington	WV	25704	USA		Religious functions		Sacerdotal functions			
Stepping Stone Incorporated	http://	(304) 366-8571	EIN 55-0579420	Po Box 2054	Fairmont	WV	26555	USA	Group Homes, Human Services	House & serve problem juveniles		Provided room and board as well as counseling for nine to eleven problem male juveniles.			
Wheeling Landscape Commission	http://	(304) 243-4018	EIN 55-6024011	Oglebay Park	Wheeling	WV	26003	USA	Philanthropy, Private Grantmaking Foundations	To provide landscaping and beautification of wheeling, wv.		To provide landscaping and beautification in wheeling, wv and surrounding areas			
Trillium Collective, Ltd.	http://www.trilliumperformingarts.org	304-645-3003	EIN 55-0694400	PO Box 1277	Lewisburg	WV	24901	USA	Arts & Culture, Dance, Performing Arts, Performing Arts Centers, Single Organization Support	The mission of Trillium Performing Arts Collective is to encourage artistic expression and creative opportunities through education, participation and performance.		Nine classes each week for children and six adult classes.			100 students, 500 audience/community members
Parkersburg Area Coalition For The Homeless Inc	http://		EIN 55-0699743	Po Box 1045	Parkersburg	WV	26102	USA	Homeless & Housing, Homeless Centers, Human Services						
Kanawha Hospice Care Inc	http://www.hospicecarewv.org	(304) 768-8523	EIN 34-1337316	1606 Kanawha Blvd W	Charleston	WV	25387	USA	Hospices, Human Services	Provides hospice care to terminally ill patients		Patient care-provides in-home and institutional hospice care services to terminally ill patients.   hubbard hospice house - 24 bed facility providing hospice care service to terminally ill patients hubbard hospice house west - 10 bed facility providing hospice care service to terminally ill patients peyton hospice house - 8 bed facility providing hospice care services to terminally ill patients  social services - provides suppport/comfort to patient and family and discusses emotional and financial aspects of dying process.   other consists of bereavement, educational services volunteer services, hubbard hospice house west, less in-kind expenses.			
Coordinating Council For Independent Living Inc	http://		EIN 55-0606239	1130 Greenbag Road	Morgantown	WV	26505	USA	Developmentally Disabled Centers, Disabilities, Human Services						
Danny And Luke Hickman Memorial Scholarship Fund Inc	http://		EIN 55-0690228	Hc 89 Box 382	Millstone	WV	25261	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Family Career And Community Leaders Of America	http://www.fcclainc.org/		EIN 55-6018660	Po Box 1500	Martinsburg	WV	25402	USA	Children & Youth, Youth Development - Agricultural	FCCLA has a national membership of nearly 222,000 young men and women in nearly 8,000 local chapters. There are 53 state associations including the District of Columbia, Puerto Rico, and the Virgin Islands.					
Henry Highland Garnett Foundation Inc	http://		EIN 55-0718163	Po Box 864	Charleston	WV	25323	USA	Civil Rights, Civil Rights, Social Action & Advocacy						
National League For Nursing Inc	http://		EIN 55-6024000	304 Bent Tree Ests	Scott Depot	WV	25560	USA							
Young Mens Christian Association Harrison County	http://www.ymca.net/7007/index.htm	(304) 623-3303	EIN 55-0486791	Po Box 688	Clarksburg	WV	26302	USA	Human Services, Physical Fitness & Community Recreational Facilities, Sports, Young Mens or Womens Associations	To promote good health & strong families & leadership skills		Expenses are not allocated on a program by program basis (see attached) a summer of day camps offers opportunities for growth and adventure. Our program philosophy is guided by the traditional ymca emphasis on developing the whole person in spirit, in mind and body. Developing leadership skills, a system of values and understanding of the needs and interest of youth is consistent through out the program. 1)enjoying phy. Fitness through exercise and creative play 2)gaining a deeper respect for natural surroundings, people of different background, artistic creativity, and the spiritual side of life. 3)swimming, field trips, performances, and demonstrations by special guests, movies, music, reading and much more. In many instances camping programs serve as child care for parents in the summertime, allowing them to remain gainfully employed. The program is offered on a below-cost basis to parents unable to afford full fee.   well being means a healthy body, mind and spirit ymca aerobics program is medically based program that stresses the value of prevention through good exercise habit and health, including stress management and health education. The program serves a wide range of people at different fitness levels and ages. Not only does it provide an opportunity for physical growth, it serves as a catalyst for social development as well. The classes are heald at various community centers and schools which makes th  ymca aquatics programs are part of the y's overall goal of building healthy spirit, mind and body. In addition to providing specified swimming and water safety skills, they promote good health through regular exercise. They also promote teamwork, self confidence and leadership. These programs are offered at fees affordable to the community at large, with financial assistance for those who cannot afford the full fee.			
West Virginia Roundtable Foundation Inc	http://	(304) 357-0850	EIN 55-0658991	1018 Kanawha Blvd E	Charleston	WV	25301	USA		Support for wv roundtable, inc. To provide education regarding economic development in west virginia primarily to businss leaders as well as the public.		Support for the projects of the wv roundtable inc. Projects. Population served: 1. 8 million people.			
New Beginning Assembly Of God	http://		EIN 55-0632411	249 Morgan St Trlr 11	Kingwood	WV	26537	USA							
Change Incorporated	http://www.changeinc.org	(304) 797-7733	EIN 55-0629135	3158 West St	Weirton	WV	26062	USA	Employment Preparation & Procurement, Job Training	Change, inc. Strives to address the needs of communities for which served and annually reviewed the goals and objectives of the agency and its programs to assure those needs are being addressed. A mission statement gives the board of directors and management a focal point, and aids in determining new program direction.		To provide transportation assistance to primarily low income families  to assist low income families in lowering utility bills by making homes more energy efficient; making emergency repairs to low income homes  to provide medical and child development assistance to low income families and individuals			
United Way Of The Eastern Panhandle Inc	http://www.uwayep.org	(304) 263-0603	EIN 55-6024725	24 District Way Ste 201	Martinsburg	WV	25404	USA	Community Improvement & Capacity Building, Federated Giving Programs, Philanthropy	Provides the means by which citizens and organizations join in a community-wide effort to deliver health and human service programs to meet current needs		Convened and facilitated community collaborations to review gaps in the eastern panhandle's health and human network of services in order to develop local solutions to the most pressing problems. The specific program for that is the eastern panhandle health and human service collaborative with working groups that focus on individual self-sufficiency, health, affordable housing, at-risk children and youth and populations vulnerable during a disaster.   funded and monitored forty-six charities that provide health and human services to eastern panhandle community members. Services/programs funded and monitored include quality and affordable day care for lower income families, academic support and tutoring to ensure at-risk youth perform well in school and educational/mentoring programs for youth and adults that decrease dependence on social services increasing their economic independence.   summer youth employment program - provided employment opportunities and job training for needy youth identified by the department of health & human services.   supported other community-wide health and human services programs and initiatives including warming hands & hearts,christmas cash for kids, and public information & referral center			
Cacapon Institute	http://www.cacaponinstitute.org	(304) 856-1385	EIN 31-1139553	10 Rockford Rd	Great Cacapon	WV	25422	USA		From the Cacapon to the Potomac to the Chesapeake Bay, we protect rivers and watersheds using science and education.		As Fact Finders, we conduct research to gain insight into watershed issues of local and regional importance.As Educators, we share technical information with the community and area schools in a "user friendly package."As Problem Solvers, we seek innovative solutions to environmental problems.			
Greenbrier Land Conservation Trust Inc	http://		EIN 55-0749435	Po Box 1	Lewisburg	WV	24901	USA	Environment, Land Resources Conservation						
Wheeling Area Genealogical Society	http://		EIN 55-0724055	Po Box 6450	Wheeling	WV	26003	USA							
Havaco Community Church	http://		EIN 55-0712836	Po Box 1571	Welch	WV	24801	USA	Christianity, Religion						
Jones Chapel United Holy Church	http://		EIN 62-1373952	Po Box 128	Freeman	WV	24724	USA							
Matoaka Ph Church	http://		EIN 58-1784592	Po Box 603	Matoaka	WV	24736	USA							
West Virginia Foundation For Rape Information And Services Inc	http://fris.org		EIN 55-0621707	112 Braddock St	Fairmont	WV	26554	USA	Mental Health, Sexual Assault Services	The organization provides a comprehensive coordination of statewide rape information services, through education and training on the issues surrounding sexual violence and promoting and implementing sexual violence prevention and intervention activities.		Rape prevention training, and information services			
Kamp Central Ambulance Service Inc	http://	(304) 329-1614	EIN 55-0562752	133 Wellsley St	Kingwood	WV	26537	USA		Ambulance and emergency services		Ambulance and emergency services			
First Christian Church Early Childhood Development Center	http://		EIN 55-0634847	PO Box 5556	Beckley	WV	25801	USA	Education, Elementary & Secondary Schools, Literacy						
WINGS	http://		EIN 55-0780995	3000 Weir Ave	Weirton	WV	26062	USA							
Glen Daniel Worship Center	http://		EIN 55-0755808	176 Stiles Tpke	Glen Daniel	WV	25844	USA	Christianity, Religion						
Healthways Inc	http://www.healthwaysinc.com	(304) 723-5440	EIN 55-0524964	501 Colliers Way	Weirton	WV	26062	USA	Community Mental Health Centers, Mental Health	To foster positive human growth by providing competent, compassionate, and comprehensive programs in a professional manner that enhance the lives of those we serve.		Healthwyas provides behavioral health services in the form of clinical services, domestic violence, children crisis psychological and psychiatric, adult and adolescent substance abuse, and community support programs.			
Fire Industry Rescue Education Technical Assistance Center	http://		EIN 31-1057728	200 North St	New Martinsville	WV	26155	USA	Adult Education, Education						
Stevens Chapel United Methodist Church	http://		EIN 55-0649211	Po Box 402	Lake	WV	25121	USA							
Northern West Virginia Section Of The American Chemical Society	http://		EIN 55-6019955	Po Box 6045	Morgantown	WV	26506	USA	Philanthropy, Private Independent Foundations						
National Ambucs Inc	http://		EIN 55-6008424	Po Box 492	Charleston	WV	25322	USA							
Unity Housing Inc	http://www.hrdewv.org	(304) 296-8223	EIN 55-0489647	1644 Mileground Rd	Morgantown	WV	26505	USA		Provide subsidized rental housing to low-income individuals.		Unity housing, inc. Owns and operates a 60 unit apartment complex for low- income individuals in parkersburg, west virginia. All expenses are attributed to the facility.   in july 2010, the corporation sold a 91 unit apartment complex serving low-income individuals in fairmont, west virginia. The corporation holds a residual receipts notes and cash from the project sale. The cash and any proceeds from the note are subject to restrictions on its use limited to low income housing with prior approval by the u. S. Department of housing and urban development.			
Put Children First Inc	http://		EIN 55-0741419	88 Hemlock Ln	Hacker Valley	WV	26222	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Big Otter Volunteer Fire Department	http://		EIN 55-0755135	Po Box 61	Nebo	WV	25141	USA	Disaster Aid, Fire Prevention						
BRAXTON COUNTY SENIOR CITIZEN CENTER INC	http://		EIN 55-0546156	23 Senior Drive	Sutton	WV	26601	USA	Human Services, Senior Centers, Seniors	To study and document the needs of seniors, to encourage, promote and aid in the establishment of programs for seniors, to conduct programs of public education on programs on aging, to utilize opportunities to establish and implement programs.		Providing transportation to/from senior center activities, insurance counseling, and other title iii services.   serving meals daily to senior citiziens for braxton county at two separate locations and daily in-home delivery of meals to home bound senior citizens. Served 32,307 meals for year ended september 30, 2014.   providing in-home care, hygiene and other personal services to senior citizens of braxton county, wv.			
West Side Neighborhood Association, Inc.	http://		EIN 31-1534346	PO Box 20214	Charleston	WV	25362	USA	Community & Neighborhood Development, Economic Development	The West Side Neighborhood Association, Inc. is made up of volunteers concerned with revitalizing the West Side of Charleston through its prepared "Revitalization Plan."  The organization utilizes and seeks volunteers and donations and public/private funds to carry out its plan bring back a neighborhood with more homeownership, neighborhood businesses, crime prevention, and economic development.					
Bhavana Society Inc	http://www.bhavanasociety.org	(304) 856-3241	EIN 52-1272299	Route 1 Box 218-3	High View	WV	26808	USA	Buddhism, Religion	Teaching the practice of buddhist meditation		The bhavana society promotes the practice of buddhist meditation through the provision of facilities and instruction to the general public  the bhavana society promotes the practice of buddhist meditation through the provision of facilities and instruction to the general public			
Anna F & Robert H Moore First United Methodist Church Endowment	http://		EIN 55-6104604	Po Box 950	Bluefield	WV	24701	USA							
Knights Band Patrons, Inc.	http://		EIN 55-0723888	PO Box 11	Middlebourne	WV	26149	USA	Arts & Culture, Bands & Ensembles						
Prayer Hill Church Of God	http://		EIN 55-0732887	51 36th St	Wheeling	WV	26003	USA							
Read Aloud West Virginia	http://readaloudwestvirginia.org	304-345-5212	EIN 55-0671504	PO Box 1784	Charleston	WV	25326	USA	Education, Literacy, Remedial Reading & Encouragement	Read Aloud West Virginias mission is to change the literacy culture of West Virginia by keeping reading material in the hands and on the minds of our states children. Motivation is the critical first step in developing any skill and Read Aloud works to motivate children to WANT to read. Our goal is to involve families, the medical community, businesses, civic groups and the society at large in cultivating a culture that places value on reading.	West Virginia	volunteer readers, book distribution, public education and classroom enrichment	In 2016, Read Aloud served 207 schools and distributed nearly 6,500 books. We presented educational sessions throughout the state and worked to inform families about their critical role in their child's education and the importance of reading aloud from birth.	motivate children to WANT to read	29 counties, 208 schools and over 1,000 classrooms
Kiwanis Foundation Of Morgantown West Virginia Inc	http://	(304) 292-9469	EIN 55-0703499	1544 Mileground Rd	Morgantown	WV	26505	USA		The primary mission of the kiwanis foundation of morgantown, wv, inc. Is to assist in funding morgantown kiwanis projects, which are: to expend funds for the care, treatment and rehabilitation of crippled or otherwise handicapped persons, particularly children; to furnish funds to schools, hospitals, or other institutions or individuals associations or groups for the care, treatment, education and support of such persons and for the purpose of research into such care, treatment and education, to furnish to sich crippled or otherwise handicapped persons such aids and appliances as may otherwise handicapped persons such aids and appliances as may be necessary or advisable to assist them in carrying out their activities. To carry on programs of sports, hobbies and other activities among children and young people. To combat juvenile delinquency and use of drugs and drug addiction. To provide for elderly and handicapped families on a non-profit basis rental housing and related facilities. A		The morgantown kiwanis foundation expended funds to three programs that supported charitable youth activities in accordance with its articles and bylaws.			
West Virginia Council Of Home Health Agencies Inc	http://www.wvhomecareassociation.com	(304) 758-4312	EIN 55-0638099	2556 Elk Fork Rd	Middlebourne	WV	26149	USA		To foster high standards of patient care in home health services, provide a forum for exchange of information with member agencies and others interesed in total health care, and encourage cooperation among the home health agencies of west virginia and other existing organizations concerned with health care.		The council provides home health care information, and continuing education and certification to the employees of its member agencies.			
Mid-Ohio Valley Symphony Society Inc	http://www.wvsop.org	(304) 485-4200	EIN 55-0737376	Po Box 5511	Vienna	WV	26105	USA	Arts & Culture, Symphony Orchestras	The mission of the west virginia syphony orchestra-parkersburg is to encourage participation in and appreciation of the art of classical music by the public and students in the mid-ohio valley.		Development of a concert performance season series in parkersburg wv for the west virginia symphony in the schools and for the general public			
Nitro Senior Citizens Center Inc Tt	http://		EIN 55-0698723	Po Box 444	Nitro	WV	25143	USA	Human Services, Senior Centers, Seniors						
