name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Horse Rescue Foundation	http://	(931) 334-9505	EIN 27-2158792	3932 Cantebury Dr	Culleola	TN	38451	USA	Animal Protection & Welfare, Animals	The organization's mission is to save the lives of neglected and malnourished horses and provide opportunities for the community to get involved with rescue animals.					The organization cared for 9 rescue horses in 2013.
Hope Works Inc	http://whyhopeworks.org	(901) 272-3700	EIN 62-1743371	1930 Union Ave	Memphis	TN	38104	USA	Employment Preparation & Procurement, Job Training						Training courses for career development of the unemployed and welfare recipients. Served over 100 adult students through personal and career development classes and over 300 adult students through ged classes. Served over 2400 individual adults and children with health, hygiene, and household commodities.
Word Of Life & Light Ministries Inc	http://		EIN 62-1734936	5867 Fisher Grove Rd	Greenbrier	TN	37073	USA	Christianity, Religion						
You Can Ministries Inc	http://www.ycmiii.org		EIN 62-1814460	Po Box 3075	Memphis	TN	38173	USA	Crime & Law, Crime Prevention, Economic Development, Employment Preparation & Procurement, Human Service Organizations, Job Training	Our mission is to empower low-income Americans to take care of their own needs without always having to depend on others, by helping them to find a living wage job with insurance benefits or helping them to take advantage of self-employment opportunities, or start a home-based business that can provide financial security and insurance benefits.  After we empower them, we refer them to collaborative partners that provide financial literacy training, home ownership training, and grassroots leadership training. Our goal is for each client to become our Goodwill Ambassadors in the community, so they can spread the gospel about the work that we do and refer people in need to us for assistance. We want our clients to thrive and not just survive, build wealth (and keep it), experience the American Dream (or at least be able to when they are ready) and do what they can to Make A Difference in the lives of others!					
My Brothers Keeper International	http://www.mbki.org	(615) 373-3771	EIN 20-3279244	Po Box 331293	Nashville	TN	37203	USA	Philanthropy, Public Foundations	My brother's keeper, international (mbk) is a non-profit organization whose purpose is to provide humanitarian relief to people living in israel. Mbk will coordinate with local cities, schools, and community organizations to provide hot lunches for schools, clothing for children to attend school and meals to the needy, etc.					Provision of humanitarian relief in the form of hot lunches for schools, clothing for children, meals for the needy, etc. To people living in israel.
Birth Network	http://		EIN 26-0823570	405 Saylor Ct	Nashville	TN	37209	USA							
PREGNANCY  RESOURCE CENTER INC	http://www.prcbctn.com	865-977-8378	EIN 58-1704864	3028 Old Niles Ferry Rd	Maryville	TN	37803	USA	Family Planning, Health, Reproductive Rights	Our mission is to minister to the physical, emotional and spiritual needs of those facing difficult decisions regarding unplanned pregnancies by offering life-affirming alternatives to abortion, to promote Gods plan for sexual purity, and to offer Gods restoration to those who are hurting from past abortions.	When we think of volunteers we might think of only of those who come to Pregnancy Resource Center's office and either work with clients or serve in an administrative capacity.  The simple truth however, is that anyone who gives of themselves to the Pregnancy Resource Center is in every sense of the word, a volunteer.  For many of us then, "volunteering" might be from the office where we spend our work week. By choosing to volunteer 30 minutes--or an hour--of our income each month to the Pregnancy Resource Center, we are using that time to volunteer in an effort to save lives, and create a culture of life in our community.  Pregnancy Resource Center is looking for 200 new "Volunteers from the Office" in 2015. If we come on board, the Pregnancy Resource Center can launch some exciting new ways to reach more people in our community and surrounding counties--this year. Interested in volunteering? Click the donate button to begin monthly gifts right from your "office"! You can set up your monthly gift today to start impacting generations!	children, teens, women, men, families, and the unborn.		Blount and surrounding counties	free and confidential services: pregnancy tests, ultrasounds, life skills training, material needs, counseling, and much more.
Graceworks Ministries Inc	http://www.graceworksministries.net		EIN 62-1584204	104 Southeast Parkway	Franklin	TN	37064	USA	Emergency Assistance, Human Services	Graceworks Ministries'' Mission is to share the Grace of God by providing comprehensive services to residents in need throughout Williamson County. Who needs help...					Financial assistance for basic needs:
MENTAL HEALTH ASSOCIATION OF EAST TENNESSEE INC	http://www.mhaet.com	(865) 584-9125	EIN 62-0642878	9040 Executive Park Dr Ste 104-A	Knoxville	TN	37923	USA	Mental Health, Mental Health Associations	To serve the community by collaborating with other professionals and agencies to promote mental health, to work for the understanding of mental illness through education, and to advocate the strenghtening of all mental health services.					Patient services - activities which assist mentally or emotionally disturbed persons and their families via direct services, coalition participation, or information services.   community health services - those activities such as the detection of disease or health problems, planning and improving community health facilities, conducting rehabilitative and support programs.   public health information education - programs conducted for the purpose of informing the general public how to promptly recognize the symptoms of mental illness. Distribution of information designed to encourage examinations, reduce indifference toward mental health problems, and eliminate fears and misconceptions. Provide information for those considering health or scientific careers.
Mental Health Cooperative Foundation Inc	http://		EIN 26-3389464	275 Cumberland Bend Drive	Nashville	TN	37228	USA	Mental Health						
HOLIDAYFEST OF SUMNER COUNTY CORP	http://		EIN 27-3402131	170 E Main St Ste D Pmb 240	Hendersonvlle	TN	37075	USA	Arts & Culture, Commemorative Events						
PAWS New England	http://www.pawsnewengland.com		EIN 26-0283856	7948 Quito Rd	Millington	TN	38053	USA	Animal Protection & Welfare, Animals	We rescue abandoned, neglected, and abused dogs from high-kill shelters, and provide them with veterinary care and much needed TLC. When theyre ready, we adopt them into safe and loving homes.	Since being founded in 2006, we've saved the lives of more than 3,500 dogs.			TN, RI, MA, CT, NH and VT	
