name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Hospice Of Hope Inc	http://www.hospiceofhope.com	(606) 759-4050	EIN 61-1145339	909 Kenton Station Drive	Maysville	KY	41056	USA	Hospices, Human Services	Hopsice of hope strives to improve the quality of life and death with dignity by providing emotional, spiritual, and physical care to terminally ill patients, their families, and our community.		Hospice of hope is an organization devoted to caring for the physical, psychosocial, emotional, and spiritual needs of terminally ill individuals and their families.   kenton pointe provides for an assisted living facility in maysville, kentucky.			
Planned Parenthood of Kentucky, Inc.	http://www.plannedparenthoodoflouisville.org	(502) 584-2471	EIN 61-0481704	1025 S 2nd St	Louisville	KY	40203	USA	Children & Youth, Family Planning, Health, Reproductive Rights, Youth Development Programs	PPKY's mission is to promote and ensure an environment in which women, men, and teens from all backgrounds are able to access confidential, affordable, quality sexual/reproductive health care; and to educate and support  individuals so they are able to make informed decisions about their sexual well being.		Planned parenthood of kentucky provides family planning and reproductive health services to individuals regardless of race, gender, age, sexual orientation, physical disabilities, economic or marital status. Planned parenthood of kentucky operates one clinic in louisville, one in lexington and one in richmond in order to serve the people of the louisville, lexington and surrounding areas.   planned parenthood of kentucky provides educational programs to help assist individuals with family planning reproductive and sexual health.			
Custom Riders Motorcycle Club Inc	http://		EIN 61-1151415	118 Stephens Rd	Wingo	KY	42088	USA							
National Society United States Daughters Of 1812	http://		EIN 74-2774831	7260 Tar Spring	Hawesville	KY	42348	USA							
Lexington Rescue Mission Inc	http://www.lexingtonrescue.org	859-381-9600	EIN 61-1387338	444 Glen Arvin Ave. P.O. Box 1050	Lexington	KY	40588	USA	Homeless & Housing, Homeless Shelters	Lexington Rescue Mission exists to serve and glorify God through Christ-centered ministry that meets the physical, emotional and spiritual needs of hurting people in the greater Lexington area.	Lexington, Kentucky	food, clothing, health care, emergency financial assistance, transitional housing, employment training, case management, pastoral counseling, and spiritual care.		hurting people	serve 40,135 meals to the hungry, provide 1,112 people with free clothing, assist 68 people with transportation, provide 682 free medical visits for the uninsured, prevent 80 families from eviction, prevent 74 families from having their utiltiies shut off, provide transitional housing to 89 men and women, prepare 48 people for employment, provide 883 people with resource referral, case management and couseling, and minister to 1,601 people through chapel, small groups and pastoral care
Faith Baptist Church	http://		EIN 61-1060892	PO Box 1	Cynthiana	KY	41031	USA							
International Lutheran Laymens League	http://		EIN 62-1403735	1018 Great Oaks Dr	Hopkinsville	KY	42240	USA							
Pta Kentucky Congress	http://		EIN 61-1147487	Hwy 431 N	Russellville	KY	42276	USA							
Michael T Bardin Char Trust	http://	(502) 588-9133	EIN 20-6983919	Po Box 32760	Louisville	KY	40232	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Kentucky Multi-County Task Forces On Child Abuse & Exploitation	http://		EIN 61-1307964	Rr 2 Box 323	Foster	KY	41043	USA							
Bluegrass Conservancy Inc	http://www.bluegrassconservancy.org	(859) 255-4552	EIN 61-1293032	Dudley Square 380 S Mill St No 205	Lexington	KY	40508	USA	Environment, Land Resources Conservation	Founded in 1995, bluegrass conservancy is a community-supported, nonprofit, nationally accredited land trust working to protect the bluegrass region of kentucky through land conservation and related public programs for future generations.		Founded in 1995, bluegrass conservancy is a community-supported, nonprofit, nationally accredited land trust working to protect the bluegrass region of kentucky through land conservation and related public programs for future generations. It encourages the preservation of these lands for agricultural viability, natural habitat, rural heritage, and scenic open space. Thanks to increasing community support, the conservancy has assisted numerous farm families to permanently protect over 24,500 acres using voluntary conservation agreements (conservation easements). Our service area includes but is not limited to anderson, bourbon, boyle, clark, fayette, franklin, garrard, harrison, jessamine, madison, mercer, nicholas, scott, and woodford counties. An all-volunteer board of directors governs bluegrass conservancy, while a small staff carries on our day-to-day operations such as assisting families with conserving their farms, providing guidance towards the long-term monitoring and stewardship of protected lands, upholding the long-term conservation vision for each property, and offering free community programs for people from all walks of life, and all ages, to make conservation come to life and instill a love for the land.			
University Medical Foundation Inc	http://	(502) 852-1609	EIN 61-1267284	550 S Jackson St 3rd Floor Acb	Louisville	KY	40202	USA		The entity's primary exempt purpose is to collect financial support for the academic and clinical programs of the university of louisville school of medicine.		The entity's primary exempt purpose is to collect financial support for the academic and clinical programs of the university of louisville school of medicine.			
NORTHERN KENTUCKY YOUTH FOUNDATION	http://		EIN 27-1531442	PO Box 75374	Fort Thomas	KY	41075	USA	Education, Educational Services						
Alpha Epsilon Delta	http://		EIN 61-6058403	1906 College Heights Blvd	Bowling Green	KY	42101	USA							
Blue Grass Farms Charities Inc	http://www.bgfcky.org	(859) 219-0910	EIN 20-0374962	340 Legion Dr	Lexington	KY	40504	USA	Christianity, Religion	To maintain a comprehensive enrichment center with 24-hour assistance to persons working in central kentucky's thoroughbred industry. Includes counseling, housing and utilities assistance, food and clothing, medical and dental, referral sources & bereavement aid. The charity also conducts free health and dental screenings for low-wage earners and their immediate family members.		The charity addresses the issues of hunger, homelessness, health care and clothing for equine workers and their families. The "tack room" program stocks food, household and hygiene supplies, season appropriate clothing, and offers emergency financial aid for utilities, gas, housing, and medical care. The charity also takes fresh fruits and perishable foods to the workers who may not have transportation to the enrichment center. Health clinics are also offered twice a year.   the "festival of christmas" is an annual christmas party featuring a hot dinner, new toys and treat bag for each child, new winter clothing is given to the adults, and each child gets a new toy, gloves, and coat if needed. Each family receives a food basket and a ham to take home.			
Junior Achievement of the Bluegrass, Inc.	http://www.jalexington.org	859-219-2423	EIN 61-0606480	1092 Duval Street, Ste. 240	Lexington	KY	40515	USA	Children & Youth, Youth Development - Business	To inspire and prepare young people to succeed in a global economy.	Central Kentucky Schools	Through age-appropriate curricula, Junior Achievement programs begin at the elementary school level, teaching children how they can impact the world around them as individuals, workers and consumers. Junior Achievement programs continue through the middle and high school grades, preparing students for future economic and workforce issues they'll face.	JA USA impacted over 4.6 million U.S. students in more than 200,000 classrooms during 2014-2015.	Empower young people to own their economic success through delivering educational programs to students Kindergarten through 12th Grade teaching the key concepts of Financial Literacy, Work Readiness, and Entrepreneurship. Partnering Central Kentucky schools with Business and Community Organizations to foster an effective 21st century workforce for the State of Kentucky.	over 18,300 students in 2014-15
