name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs	Results
Orphan Grain Train Inc	http://www.ogt.org	(402) 371-7393	EIN 31-1614650	Po Box 1466	Norfolk	NE	68702	USA	Christianity, Disaster Aid, Disaster Preparedness & Relief Services, International, International Relief, Religion	Provide christian humanitarian relief				Volunteers throughout the u. S. A. "climb aboard" orphan grain train using their own vehicles, time and effort. Donated clean clothing and medical supplies are carefully sorted and packed in boxes at regional warehouses across america. Each year more than one hundred semi-trailer loads of these supplies as well as food, blankets, tools, equipment, and bibles are shipped where most needed in america and around the world for humanitarian relief. They are distributed to churches, hospitals, orphanages, prisons, and schools.   volunteers throughout the u. S. A. "climb aboard" orphan grain train using their own vehicles, time and effort. Donated clean clothing and medical supplies are carefully sorted and packed in boxes at regional warehouses across america. Each year more than one hundred semi-trailer loads of these supplies as well as food, blankets, tools, equipment, and bibles are shipped where most needed in america for disaster relief. They are distributed to areas of the united states that have been affected by disasters.	
Kregel Windmill Museum Company	http://kregelwindmillfactorymuseum.org		EIN 20-8943847	Po Box 46	Nebraska City	NE	68410	USA	Arts & Culture, Museums	To own and operate a museum, to maintain the historical integrity of the windmill factory and to educate individuals regarding the historic manufacture of windmills and to preserve the historic windmill factory for future generations; to receive property and administer funds for historic and educational purposes; and to that end, to take means, or through legal process, either absolutely or in trust for such objects and purposes, or any of them, any property, real, personal, or mixed, without limitations, if any, as may be imposed by law.				Conducting the needs of the articles of incorporation, article iii, (a).	
Community Medical Center Inc	http://cmcfc.org	(402) 245-6500	EIN 47-0421272	Po Box 399	Falls City	NE	68355	USA	Health	To offer general healthcare services within the scope of its license and capabilities; to render healthcare to all persons without respect to race, regligious beliefs or financial standing.				Community medical center provides medical services to meet the needs of the people of richardson county and the surrounding communities. Community medical center provided 1,963 inpatient days, 1,336 swing-bed days, 125 nursery days, 11,555 clinic visits and numereous outpatient services during the year. Community benefits include 456,813 of subsidized health services, 394,342 of traditional charity care,321,465 of bad debt, 19,875 of community activities, 9,945 of community services, and 12,000 of health education.	
HIMANCHAL EDUCATIONAL FOUNDATION	http://www.himanchal.org		EIN 47-0827392	5610 Avenue N	Kearney	NE	68847	USA	Education	Build a working model for self-sustaining educational institutions and communities in rural, underdeveloped areas -- starting with Nangi, Nepal					
Keith County Casa	http://www.nationalcasa.org/		EIN 47-0778007	Po Box 358	Ogallala	NE	69153	USA	Child Abuse Prevention, Children & Youth, Children & Youth Services, Crime & Law, Domestic Violence, Protection Against Abuse	National CASA's mission is to ensure that every child in or risk of being placed in foster care has a CASA Volunteer, appointed by judges to be a voice for these children in court. The result is that they are placed into safe, loving homes where they can thrive.					
TABLE GRACE MINISTRIES (Cafe)	http://tablegracecafe.com	(402) 708-7815	EIN 26-2928095	1611 1/2 FARNAM ST	Omaha	NE	68102	USA	Arts & Culture, Music	Hunger outreach	We bridge the gap in socioeconomic inequality by operating a restaurant with no set prices	13,400 people	Omaha, NE	Nonprofit Cafe, job training program, food security, healthy eating for all walks of life, support/discussion groups	
Junior Achievement Of Lincoln Inc	http://jalincoln.org	(402) 467-1010	EIN 47-0535692	285 S 68th Street Pl Ste 580	Lincoln	NE	68510	USA	Children & Youth, Education, Youth Development - Business					General program - to provide realistic and practical economic education programs and activities to young people through private business effort, in partnership with education.   dillon - this program is to provide program materials for ja programs at local area catholic schools.   various scholarship programs	
Five Rivers Rc&D Incorporated	http://	(402) 269-2877	EIN 36-3884412	Po Box 626	Tecumseh	NE	68450	USA	Economic Development	Educate citizens, develope leader revitalize the area				Weed management: public education on the environmental effect of proper weed control  21st century grazing program-education on the proper ways of grazing and grassland management  steamboat trace trail-restoration	
Nebraska Foster And Adoptive Parents Club	http://		EIN 51-0182328	7020 St Marys Ave	Denton	NE	68339	USA							
Assure Women's Center	http://www.assureomaha.com	402-390-9700	EIN 47-0700371	6510 Sorensen Parkway	Omaha	NE	68152	USA	Civil Rights, Right to Life	To provide women with the answers they need when faced with an unplanned pregnancy.	Women ages 14-45	just under 2,000 women.	Eastern Nebraska, Southwest Iowa	free pregnancy testing and limited, obstetric ultrasounds, options information and community referrals.	We have provided accurate answers for thousands of women in the Omaha community who think they might be pregnant and are not sure what to do.
Dodge County Humane Society	http://	(402) 721-3282	EIN 47-0720431	787 S Luther Rd	Fremont	NE	68025	USA	Animal Protection & Welfare, Animals	Humane treatment of animals				The care of abandoned and neblected animals and promotion of education about the proper and humane treatment of animals	
Living Faith Center Inc	http://		EIN 47-0640463	800 Wabash Lot 42	Hastings	NE	68901	USA							
Catholic Charities Of The Archdiocese Of Omaha Inc	http://www.ccomaha.org	(402) 554-0520	EIN 47-0376612	3300 N 60th St	Omaha	NE	68104	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing, Human Service Organizations, Mental Health, Substance Abuse Dependency, Prevention & Treatment	Mindful of the presence of god in our midst, we serve, empower and advocate for individuals and families in need.				Behavioral health - substance abuse and mental health treatment: catholic charities provides treatment to those suffering from substance abuse addiction and mental health issues through many programs. Detoxification services are offered in a safe environment to those who are withdrawing from alcohol and other mood-altering chemicals. Civil and emergency protective custody services are provided for persons who are intoxicated and determined to be of danger to themselves and others. Such services are offered at the request of law enforcement officers. We offer short-term residential treatment for adults who require a 24-hour treatment environment. We also offer intermediate residential treatment for those needing a longer length of stay (6 months to 2 years) and co-occurring residential treatment for those who are diagnosed with both chemical dependency and mental health problems. Outpatient services are available for both mental health treatment and drug and alcohol abuse treatment. Outpatient and therapeutic group home treatment are available for adolescents who have been diagnosed with either or both drug and alcohol abuse or mental health issues.   community support - community-based services to the poor, including emergency food pantries and empowerment programs: catholic charities' community-based services provide emergency food assistance (food pantries) in north and south omaha, mobile food pantries with distributions within omaha and other locations. Family enrichment programs help families identify short term goals that have an immediate impact on the quality of their lives as well as provide workshops and forums that provide them with the skills and information to achieve their goals. Our senior services offer educational, financial, community and social activities for our older adults. The christmas program coordinates an adopt-a-family program to provide food and gifts to low-income families. Our south omaha location provides after-school programing for children as well as a summer day camp for children ages 5-12. Our pre-school offers education and childcare for children ages 3-5, monday thru friday, 6 a. M. To 6 p. M. Our aquatics program provides an indoor pool for swimmers, both young and senior. Our microbusiness program provides education and training for individuals in the north and south omaha community who would like to start their own business. Immigration legal assistance services help clients with filing out uscis forms, provides legal consultations in which we evaluate clients' immigration legal options, advise them how to proceed and represent them throughout the legal process. Services include: consultations, translation, change of address, green card renewals, family-based petitions, adjustment of status, naturalization applications and vawa and u-visa applications.   domestic violence - emergency shelter for women and children, education and aftercare programs: catholic charities provides a shelter for women and children that is a safe and secure place to stay. It provides battered women and their children with the protection, care and the support that they need to regain control and make decisions over their own lives and their futures. Mothers and children are brought closer together through a parenting program. Younger children benefit from the shelter's learning center, a program of beneficial play and activities designed to develop skills and self-esteem. They receive individual and group support during their stay at the shelter. The shelter provides individualized aftercare to all women who have completed their stay according to plan. Aftercare staff assists families in pursuing their goals by serving as advocates and liaisons with other community organizations. Advocacy is available to mothers and children through home visits. As part of a crisis intervention program, catholic charities also provides a 24-hour hotline. Abused women may seek help by calling at any time.   other miscellaneous activities	
Concerned United Birthparents, Inc.	http://		EIN 91-1873812	9621 Parker St	Omaha	NE	68114	USA							
Community Christian Church	http://		EIN 47-0595848	441 E 2nd St	Fremont	NE	68025	USA							
First Trinity Lutheran Church	http://		EIN 47-6006923	57741 847th Rd	Wayne	NE	68787	USA							
CAR ALLIANCE FOR SAFER TEEN DRIVING	http://www.saferteendriving.org	4025578073	EIN 26-2138524	PO Box 45333	Omaha	NE	68145	USA	Automotive Safety, Children & Youth, Disaster Aid, Safety Education, Sports	To reduce preventable injuries and deaths related to the issue of distracted driving through education and promoting self awareness. We also seek to raise the level of discussion about the dangers and disastrous effects of distracted driving and the impact of it in every community..	Reduce crashes caused by distracted driving; especially cell phone distracted driving	5000 teens and adults	Primarily in the Midwest (Nebraska, Iwoa, Kansas, Missouri)	Presentations for high schools and other teen venues; Safety presentations for businesses and other adult forums.	Over 35,000 teens and adults have heard our message including new and experienced drivers. We have spoken at middle and high schools, businesses, safety events, legislatures and other forums to promote self awareness of the issue and move people to action to change behaviors when driving.
Civil Air Patrol 26016 Sidney Comp Squadron	http://www.capnhq.gov/		EIN 58-1776804	Rr 2 Box 76	Sidney	NE	69162	USA	Disaster Aid, Disaster Preparedness & Relief Services, Human Service Organizations, Human Services	For more than 50 years, the Civil Air Patrol has aggressively performed the missions Congress mandated in 1946: Aerospace Education, Cadet Programs, and Emergency Services.					
JOSHUA COLLINGSWORTH MEMORIAL FOUNDATION	http://www.joshuamemorial.org	(402) 730-5838	EIN 26-3091147	9435 Hollow Tree Court	Lincoln	NE	68512	USA	Disaster Aid	The main purpose of this foundation is to educate children and parents of the importance of water safety and awareness.				The joshua collingsworth memorial foundation (jcmf) experienced many accomplishments during 2013. The foundation was honored to become an inaugural member of the usa swimming foundation's make a splash affiliate coalition. Additionally, on january 22nd the joshua collingsworth memorial foundation proudly partnered with the u. S. Army corps of engineers, omaha district with the signing of a memorandum of understanding to enhance the ongoing efforts of both parties to reduce drowning throughout the omaha district (montana, north dakota, south dakota, wyoming, nebraska and parts of colorado and iowa). This memorandum of understanding establishes a general framework of cooperation between the omaha district and the joshua collingsworth memorial foundation for the purpose of promoting general water safety, water safety training for children and adults, and water safety education. The third annual otter spotter day was a success with volunteers in over 24 u. S. States and 5 countries participating in the social media event to raise awareness for water safety and drowning prevention. Furthermore, the foundation continued to expand the rotary josh the otter water safety and literacy project with rotary international. 33,000 "josh the baby otter" books have been distributed to children worldwide through this partnership. Jcmf had developed an infant and toddler swimming program called "float4life" which by the end of 2013 had over 9,000 children successfully completing the program across the state of nebraska.	
Conservation Fusion Inc	http://		EIN 27-0969718	504 Ridgewood Dr	Bellevue	NE	68005	USA	Environment, Natural Resources Conservation & Protection						
Psi Chi The National Honor Society In Psychology	http://		EIN 47-0815530	900 N Clarkson St	Fremont	NE	68025	USA	Mental Health, Mental Health & Crisis Intervention						
Great Plains Welsh Heritage Project	http://welshheritageproject.org/	(402) 421-8192	EIN 47-0844022	307 S. 7th St.	Wymore	NE	68466	USA	Arts & Culture, History Museums	To discover, preserve, interpret and celebrate the history of Welsh immigrants on the prairies of North America, in order to document this small but important group's contribution to American diversity.	Descendants of Welsh American immigrants, and the public with an interest in the history of immigration and settlement of the prairies.	Approximately 950 visitors per year; annual visits of 4th grade students to our restored  schoolhouse.	North American prairies states and provinces; all of North America; Wales	Welsh American Family history research, regular columns in Welsh American publications, Ninnau and WAGS ; observation of Welsh American Heroes.	We have a theatre where Welsh movies (with subtitles) can be shown, a garden area enhanced by an 80 foot long mural depicting the emigration from Wales to the Midwest, a library that, when fully cataloged, will contain over a thousand volumes pertaining to Wales and Welsh America, and an archive of Welsh American organizations' records. We have the only known copy of Y Drych, the Welsh American newspaper, 1851-1999, and we do extensive family history research for people studying their Welsh ancestry.
Foundation For Nebraska Boys And Girls Inc	http://		EIN 47-0592800	8424 W Center Rd Ste 204	Omaha	NE	68124	USA	Human Services, Residential Care & Adult Day Programs						
Mammel Family Foundation	http://		EIN 47-0784607	302 S 36th St Ste 100	Omaha	NE	68131	USA	Philanthropy	The corporation is organized and shall be operated exclusively for charitable educational or religious purposes by supporting the Omaha Community Foundation's mission.					
Housing Development Corporation	http://	(402) 461-8407	EIN 47-0772308	301 S Burlington Ave	Hastings	NE	68901	USA	Homeless & Housing, Low-Income & Subsidized Rental Housing	Housing development corporation is a community housing development organization 'chdo'. Hdc's mission is to help low moderate income families secure safe, decent and affordable housing within the counties of adams, clay, hall, nuckolls, and webster in nebraska.				A program which purchases homes, rehabilitates them to a set of required standards and then sells them to a low moderate income first-time home buyer. The buyer is provided down payment assistance in the form of a forgivable loan to help with the purchase price of the home.   a program which does rehabilitation work on owner occupied homes. The funds to provide the work are in the form of a forgivable loan or an installment loan based on income and ability to repay.   management of the maryland living center, a permanent rental housing 80% leased up to homeless youth between the ages of 16 - 22 years old. This is property hdc purchased and rehabilitated.	
Nebraska Congress Of Parents And Teachers	http://		EIN 47-0686915	315 Wyandotte	Grand Island	NE	68801	USA							
Grand Island Little Theatre Inc	http://www.githeater.org	(308) 381-6535	EIN 23-7401398	3180 W Hwy 34	Grand Island	NE	68801	USA		Providing quality community theatre to grand island.				Performed six shows, one fundraising event and hosted a childrens' theatre workshop and performance.   provide college scholarships to theatre students.   promote theatre in community through workshops, exhibits and community events.	
Bellevue Swim Club	http://		EIN 47-0585420	Po Box 645	Bellevue	NE	68005	USA	Sports, Swimming & Other Water Recreation						
West Central Nebraska Diabetes Association	http://		EIN 47-6092135	Po Box 22129	Lincoln	NE	68542	USA							
Rock County Senior Center	http://	(402) 684-2295	EIN 47-0687551	206 S Clark St	Bassett	NE	68714	USA		Provide meals for the elderly and serve as an advocate for providing social, charitable, educational and other programs to improve the quality of life of older persons in rock county.				Iiic meal program. Provide noon meals for senior citizens. 10,490 meals served.   iiib social services & allocation. Provides blood pressure checks and social activities for senior citizens.   transprotation - provide local transportation for senior citizens.	
Heartland United Way, Inc.	http://www.heartlandunitedway.org/	(308) 382-2675	EIN 47-0469492	1441 N. Webb Road	Grand Island	NE	68803	USA	Community & Neighborhood Development, Economic Development, Federated Giving Programs, Human Service Organizations, Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations	To improve lives and create possibilities for people living in Hall, Hamilton, Howard and Merrick Counties in Nebraska.	individuals and families	sends books to children under 5 each month, allows children to attend afterschool programs, empowers people to earn their GED, enables immigrants to pass the citizenship test, funds emergency assistance to residents, funds and distributes food, benefits financial education participants, saves individuals on prescription costs, funds mental health sessions, physician and dental visits	Hall, Hamilton, Howard and Merrick Counties in Nebraska	Dolly Parton's Imagination Library, FamilyWize, 211 Nebraska, and much, much more! The Heartland United Way funds 16 Partner Agencies that help people gain access to educational, economic and health opportunities.	Helps children and youth achieve their potential; meets basic needs and promotes financial stability; improves people's health and well being
L L Coryell & Son Park Foundation Inc	http://		EIN 47-6022595	73203 633 Ave	Johnson	NE	68378	USA							
Brigit St Brigit Theatre Company	http://		EIN 47-0772596	2854 Redick Ave	Omaha	NE	68112	USA	Arts & Culture						
Montessori International School of the Plains	http://www.plainsmontessori.org/	(402) 614-9074	EIN 27-3336136	7001 Oak Street	Omaha	NE	68106	USA		Montessori International School of the Plains is an academic learning center with high expectations. Montessori Methods are used throughout the curriculum, and throughout the schedule. True learning is the students' learning.	Seventh through twelfth grade students who need or want a non-traditional education, and want a post high school education, in the Omaha, Nebraska area.	All of our students (30)		Montessori 7th - 12th grade.	Our students a happily achieving their own spot in the world. We will have our first high school graduation next year (2014).
Temple Baptist Church	http://		EIN 47-0591720	4940 Randolph St	Lincoln	NE	68510	USA							
Nebraska Congress Off Parents And Teachers Hartman Pta	http://		EIN 47-0688223	5530 N 66th St	Omaha	NE	68104	USA							
The Center Circle	http://		EIN 47-0785879	PO Box 6901	Lincoln	NE	68506	USA	Education, Educational Services						
Tri County Educational Foundation Inc	http://	(402) 424-3355	EIN 36-4137912	72520 Highway 103	De Witt	NE	68341	USA		Scholarships for students, improve student education				Scholarships for students of tri-county public schools  support for tri-county schools through a lighting project and the music boosters  administrative	
Kappa Omicron Nu Inc	http://		EIN 47-6086471	University of Nebraska	Lincoln	NE	68588	USA							
American Society For Training And Development	http://		EIN 47-0586452	Po Box 82914	Lincoln	NE	68501	USA							
Sandhills Prairie Refuge Association	http://		EIN 36-3831120	39983 Refuge Rd	Valentine	NE	69201	USA							
Platte Valley Community Development Initiative Inc	http://		EIN 47-0772655	PO Box 2424	Scottsbluff	NE	69363	USA	Community & Neighborhood Development, Economic Development						
Sandhills Holiness Association	http://		EIN 47-6038867	Local	Tryon	NE	69167	USA							
Nebraska Student Leaders Foundation	http://		EIN 27-1283595	211 N 14th St	Lincoln	NE	68508	USA	Education, Student Services						
Lyons Community Foundation	http://		EIN 36-3693096	Po Box 250	Lyons	NE	68038	USA	Philanthropy, Public Foundations	Community Improvement					
Figure Skating Club Of Omaha	http://	(402) 572-7000	EIN 01-3289788	Po Box 24917	Omaha	NE	68124	USA	Recreational Clubs, Sports	Promote figure skating				Club on ice - continued to provide practice ice for students in omaha and surrounding areas. Maintained level of availabilty and low cost.   learn to skate - provided classes for entry level skaters. All ages from adults to tots participate.   morning ice - four hours of free-style practice ice provided five days a week at a reasonable cost to skaters.   0	
Ollie Webb Center, Inc.	http://www.olliewebbinc.org	402-346-5220	EIN 47-0767256	1941 South 42nd St., Suite122 (The Center at 42nd and Center Streets)	Omaha	NE	68105	USA	Employment Preparation & Procurement, Job Training	Ollie Webb Center, Inc. enriches the lives of individuals with developmental disabilities and their families through support, progams and advocacy.			greater Omaha metropolitan area		
Keep Omaha Beautiful	http://keepomahabeautiful.org	(402) 444-7774	EIN 47-0536460	1819 Farnam Street Suite 306	Omaha	NE	68183	USA	Environment, Environmental Beautification	Litter reduction and beautification				All activities are dedicated to litter prevention, recycling and the reduction and management of other solid waste in the omaha area.	
Esu 9 Building Improvement Corporation	http://		EIN 47-0779711	2525 N St	Lincoln	NE	68510	USA	Education, Student Services						
Bahais Of Lyons	http://		EIN 47-0801443	Po Box 26	Lyons	NE	68038	USA							
Snyder Senior Citizens Center Inc	http://		EIN 47-0649584	230 Elm St	Snyder	NE	68664	USA							
Rebuilding Together Omaha	http://www.rebuildtogetheromaha.org	(402) 965-9201	EIN 47-0793980	2316 S 24th St	Omaha	NE	68108	USA	Home Improvement & Repairs, Homeless & Housing, Housing & Shelter, Housing Rehabilitation, Senior Centers, Seniors	Bringing volunteers and communities together to improve the homes and lives of low-income homeowners.				Rebuilding together omaha serves low income homeowners with free home repairs. Elderly, permanently disabled and families with children living in unsafe and unhealthy conditions are prioritized in our service area. Our core programs address critical and emergency repairs including plumbing and electrical repairs, accessibility modifications and roof repair and replacement. Accessibility modifications include grab bar, ramp, railings and chair lift installations. Plumbers, electricians and general contractors are hired to complete the repair projects. In addition to our core programs, rebuilding together omaha organizes a volunteer event every year in april. Over 500 volunteers are recruited to help remodel homes in our service area.	
Friends Of The Library A Trust	http://		EIN 47-6059303	340 E Military Ave	Fremont	NE	68025	USA		SUPPORT FOR THE KEENE MEMORIAL LIBRARY.					
Rose Blumkin Performing Arts Center Foundation	http://www.rosetheater.org	(402) 345-4849	EIN 36-3964320	2001 Farnam St	Omaha	NE	68102	USA	Arts & Culture, Single Organization Support	The primary mission is to support the omaha theater company for young people.				Support the omaha theater company for young people	
Beaver Crossing Comm Library	http://		EIN 47-0589356	723 Dimery Ave	Beaver Crossing	NE	68313	USA							
Current Fire Ministries	http://		EIN 47-0780132	Po Box 460757	Papillion	NE	68046	USA	Christianity, Religion						
Elkhorn American Legion Baseball Association	http://	(402) 672-6462	EIN 36-3886752	Po Box 68	Elkhorn	NE	68022	USA	Baseball & Softball, Sports	To give all elkhorn high school and elkhorn south high school youth the opportunity to play baseball with the highest focus on development of the player while teaching fundamental values of commitment, fair play, discipline, teamwork and sportsmanship.				Provide baseball competition for various baseball league divisions, elkhorn high school and elkhorn south high school baseball players.	
Homeward Bound In The Heartland	http://		EIN 45-0827349	1436 S 17th St	Omaha	NE	68108	USA	Animal Protection & Welfare, Animals						
Mark Of Honor Youth Lodge Inc	http://	(402) 837-4195	EIN 47-0766559	1100 Military Rd	Lincoln	NE	68508	USA	Children & Youth, Youth Development Programs	Emergency shelter				Proveded emergency shelter to native american youth.	
Global Partners in Hope	http://www.globalpartnersinhope.com	402-980-5060	EIN 26-3186120	14441 Dupont Court, Suite 101	Omaha	NE	68144	USA	International, International Development	Global Partners in Hope brings hope to international communities by connecting people who need help with people who can provide hope.	develop leaders and communities	nearly 40,000 Malians have access to clean water	locations around the world	community development through the construction of clean water wells, medical clinics, and solar energy systems in West Africa and leadership training in China.	Leadership Training: Over one thousand Chinese leaders have been trained each year for the last 3 years.  Community Development: Access to clean water and medical care made available for 40,000 people in the Bako Region of Mali. Sustainable energy systems providing power for schools with over 500 kids each in Togo and Kenya.
Inclusive Communities	http://www.inclusive-communities.org	(402) 391-4460	EIN 20-3290755	6001 Dodge St Unit 122	Omaha	NE	68182	USA	Civil Rights	Inclusive communities is a human relations organization confronting prejudice, bigotry and discrimination through educational programs that raise awareness, foster leadership and encourage advocacy for a just and inclusive society.				Educational programming - inclusive communities provides educational programing to the community at large through: leadership programs for middle school and high school youth to co-exist peacefully and inclusively in a diverse environment; opportunities to build character and leadership skills for students that have graduated from these leadership programs; education for children in grades k-3 on difficult diversity issue; training for individuals who are interested in becoming volunteer staff, facilitators and directors; and building awareness and reducing prejudice among college students, educators, business professionals and the community at large.	
Wood River Affordable Housing Corp.	http://		EIN 47-0771887	PO Box 536	Wood River	NE	68883	USA							
H H Red And Ruth H Nelson Foundation	http://		EIN 91-1876884	302 S 36th St Ste 100	Omaha	NE	68131	USA	Philanthropy, Private Grantmaking Foundations	Support Omaha Community Foundation's Mission					
Gering Elderly Housing Corporation	http://	(402) 438-5231	EIN 36-3779568	1100 Military Rd	Lincoln	NE	68508	USA	Homeless & Housing, Housing Support	To provide low-cost clean housing for low-income elderly residents under section 202 of the national housing act regulated by the department of housing and urban development. Twenty-four housing units are operated with continually changing number of tenants.				Providing low-cost, clean housing for low-income elderly residents. Twenty-four housing units are operated.	
